Pai?,cod uf,ano,Mês,Chegadas
Peru,24,2016,june,2
Uruguay,24,2016,june,1
Germany,24,2016,june,3
Spain,24,2016,june,4
Haiti,24,2016,july,1
United States,24,2016,july,1
Mexico,24,2016,july,1
Argentina,24,2016,july,2364
Chile,24,2016,july,2
Colombia,24,2016,july,3
Paraguay,24,2016,july,56
Peru,24,2016,july,2
Uruguay,24,2016,july,12
Germany,24,2016,july,7
Spain,24,2016,july,1
France,24,2016,july,4
Italy,24,2016,july,1
Poland,24,2016,july,2
Portugal,24,2016,july,1
Switzerland,24,2016,july,2
Ukraine,24,2016,july,1
Australia,24,2016,july,3
United States,24,2016,august,1
Mexico,24,2016,august,4
Argentina,24,2016,august,1200
Chile,24,2016,august,5
Colombia,24,2016,august,1
Paraguay,24,2016,august,45
Peru,24,2016,august,1
Uruguay,24,2016,august,2
Israel,24,2016,august,1
Germany,24,2016,august,2
Spain,24,2016,august,6
Italy,24,2016,august,3
Lithuania,24,2016,august,1
Canada,24,2016,september,1
Mexico,24,2016,september,1
Argentina,24,2016,september,1435
Bolivia,24,2016,september,3
Chile,24,2016,september,2
Colombia,24,2016,september,2
Paraguay,24,2016,september,47
Peru,24,2016,september,2
Uruguay,24,2016,september,12
Venezuela,24,2016,september,1
Germany,24,2016,september,7
Spain,24,2016,september,2
France,24,2016,september,1
Italy,24,2016,september,1
Sweden,24,2016,september,1
United States,24,2016,october,1
Mexico,24,2016,october,2
Argentina,24,2016,october,1410
Bolivia,24,2016,october,1
Chile,24,2016,october,2
Colombia,24,2016,october,2
Guyana,24,2016,october,3
Paraguay,24,2016,october,22
Uruguay,24,2016,october,1
Japan,24,2016,october,1
Germany,24,2016,october,7
Austria,24,2016,october,2
Italy,24,2016,october,2
Poland,24,2016,october,2
Switzerland,24,2016,october,1
South Africa,24,2016,november,1
Mexico,24,2016,november,1
Argentina,24,2016,november,1868
Chile,24,2016,november,3
Colombia,24,2016,november,1
Paraguay,24,2016,november,38
Uruguay,24,2016,november,6
Germany,24,2016,november,4
Spain,24,2016,november,3
Greece,24,2016,november,1
Italy,24,2016,november,2
United Kingdom,24,2016,november,2
Mexico,24,2016,december,1
Argentina,24,2016,december,7098
Bolivia,24,2016,december,5
Chile,24,2016,december,13
Colombia,24,2016,december,3
Ecuador,24,2016,december,2
Paraguay,24,2016,december,131
Peru,24,2016,december,4
Uruguay,24,2016,december,6
Venezuela,24,2016,december,1
Cingapura,24,2016,december,1
Israel,24,2016,december,3
Germany,24,2016,december,11
Austria,24,2016,december,2
Belgium,24,2016,december,5
Croatia,24,2016,december,1
Spain,24,2016,december,3
Italy,24,2016,december,7
Poland,24,2016,december,1
Portugal,24,2016,december,5
Russia,24,2016,december,1
Switzerland,24,2016,december,4
Argentina,24,2016,february,6
India,24,2016,february,1
Italy,24,2016,february,2
United Kingdom,24,2016,february,2
South Africa,24,2016,march,2
Nicaragua,24,2016,march,1
Canada,24,2016,march,91
United States,24,2016,march,428
Mexico,24,2016,march,3
Argentina,24,2016,march,4
Colombia,24,2016,march,3
China,24,2016,march,6
Philippines,24,2016,march,3
Israel,24,2016,march,2
Germany,24,2016,march,14
Belgium,24,2016,march,1
Spain,24,2016,march,4
France,24,2016,march,1
Greece,24,2016,march,1
Netherlands,24,2016,march,3
Ireland,24,2016,march,2
Italy,24,2016,march,4
Norway,24,2016,march,2
Portugal,24,2016,march,1
United Kingdom,24,2016,march,48
Romania,24,2016,march,2
Russia,24,2016,march,6
Sweden,24,2016,march,2
Switzerland,24,2016,march,6
Australia,24,2016,march,21
New Zealand,24,2016,march,6
Philippines,24,2016,april,1
Germany,24,2016,april,1
France,24,2016,april,2
Netherlands,24,2016,april,1
Argentina,24,2016,may,1
Argentina,24,2016,june,4
Philippines,24,2016,june,1
India,24,2016,june,3
France,24,2016,june,2
Argentina,24,2016,july,2
Uruguay,24,2016,july,4
Argentina,24,2016,august,7
Argentina,24,2016,september,3
Uruguay,24,2016,september,1
India,24,2016,october,4
Germany,24,2016,october,1
Croatia,24,2016,october,1
India,24,2016,november,2
Croatia,24,2016,november,1
Switzerland,24,2016,november,2
Argentina,24,2016,december,1
Spain,24,2016,december,1
Italy,24,2016,december,1
South Africa,25,2016,january,1600
Angola,25,2016,january,3217
Cape Verde,25,2016,january,22
Egypt,25,2016,january,122
Ghana,25,2016,january,34
Morocco,25,2016,january,240
Mozambique,25,2016,january,185
Nigeria,25,2016,january,129
Kenya,25,2016,january,14
Tunisia,25,2016,january,75
Costa Rica,25,2016,january,524
Cuba,25,2016,january,184
El Salvador,25,2016,january,136
Guatemala,25,2016,january,197
Haiti,25,2016,january,62
Honduras,25,2016,january,106
Nicaragua,25,2016,january,48
Panama,25,2016,january,298
Dominican Republic,25,2016,january,260
Trinidad and Tobago,25,2016,january,39
Canada,25,2016,january,3323
United States,25,2016,january,18615
Mexico,25,2016,january,4473
Argentina,25,2016,january,50698
Bolivia,25,2016,january,6767
Chile,25,2016,january,22051
Colombia,25,2016,january,5885
Ecuador,25,2016,january,1184
Guyana,25,2016,january,14
Paraguay,25,2016,january,4209
Peru,25,2016,january,4915
Suriname,25,2016,january,6
Uruguay,25,2016,january,5220
Venezuela,25,2016,january,1310
Saudi Arabia,25,2016,january,67
Bangladesh,25,2016,january,22
China,25,2016,january,2708
Hong Kong,25,2016,january,93
Cingapura,25,2016,january,257
Philippines,25,2016,january,340
India,25,2016,january,1178
Indonesia,25,2016,january,62
Iran,25,2016,january,139
Israel,25,2016,january,1187
Japan,25,2016,january,2912
Lebanon,25,2016,january,218
Malaysia,25,2016,january,129
Pakistan,25,2016,january,134
South Korea,25,2016,january,3908
Syria,25,2016,january,162
Thailand,25,2016,january,62
Taiwan,25,2016,january,307
Germany,25,2016,january,8096
Austria,25,2016,january,891
Belgium,25,2016,january,1299
Bulgaria,25,2016,january,192
Croatia,25,2016,january,109
Denmark,25,2016,january,989
Slovakia,25,2016,january,111
Slovenia,25,2016,january,123
Spain,25,2016,january,5702
Estonia,25,2016,january,93
Finland,25,2016,january,400
France,25,2016,january,7074
Greece,25,2016,january,357
Netherlands,25,2016,january,2138
Hungary,25,2016,january,221
Ireland,25,2016,january,552
Italy,25,2016,january,7806
Latvia,25,2016,january,34
Lithuania,25,2016,january,90
Luxembourg,25,2016,january,20
Norway,25,2016,january,584
Poland,25,2016,january,1019
Portugal,25,2016,january,5250
United Kingdom,25,2016,january,6175
Czech Republic,25,2016,january,333
Romania,25,2016,january,340
Russia,25,2016,january,943
Serbia,25,2016,january,126
Sweden,25,2016,january,1564
Switzerland,25,2016,january,2694
Turkey,25,2016,january,1100
Ukraine,25,2016,january,277
Australia,25,2016,january,1443
New Zealand,25,2016,january,271
South Africa,25,2016,february,1576
Angola,25,2016,february,2379
Cape Verde,25,2016,february,16
Egypt,25,2016,february,131
Ghana,25,2016,february,50
Morocco,25,2016,february,220
Mozambique,25,2016,february,142
Nigeria,25,2016,february,126
Kenya,25,2016,february,65
Tunisia,25,2016,february,64
Costa Rica,25,2016,february,453
Cuba,25,2016,february,157
El Salvador,25,2016,february,131
Guatemala,25,2016,february,281
Haiti,25,2016,february,86
Honduras,25,2016,february,125
Nicaragua,25,2016,february,53
Panama,25,2016,february,274
Dominican Republic,25,2016,february,206
Trinidad and Tobago,25,2016,february,70
Canada,25,2016,february,4391
United States,25,2016,february,23742
Mexico,25,2016,february,5379
Argentina,25,2016,february,53138
Bolivia,25,2016,february,4465
Chile,25,2016,february,27115
Colombia,25,2016,february,5972
Ecuador,25,2016,february,1345
Guyana,25,2016,february,12
Paraguay,25,2016,february,3530
Peru,25,2016,february,5480
Suriname,25,2016,february,14
Uruguay,25,2016,february,5723
Venezuela,25,2016,february,1421
Saudi Arabia,25,2016,february,67
Bangladesh,25,2016,february,39
China,25,2016,february,2311
Hong Kong,25,2016,february,301
Cingapura,25,2016,february,276
Philippines,25,2016,february,428
India,25,2016,february,1316
Indonesia,25,2016,february,171
Iran,25,2016,february,310
Israel,25,2016,february,1527
Japan,25,2016,february,3901
Lebanon,25,2016,february,145
Malaysia,25,2016,february,142
Pakistan,25,2016,february,156
South Korea,25,2016,february,3247
Syria,25,2016,february,118
Thailand,25,2016,february,132
Taiwan,25,2016,february,375
Germany,25,2016,february,10358
Austria,25,2016,february,1094
Belgium,25,2016,february,1634
Bulgaria,25,2016,february,217
Croatia,25,2016,february,165
Denmark,25,2016,february,1093
Slovakia,25,2016,february,175
Slovenia,25,2016,february,203
Spain,25,2016,february,6369
Estonia,25,2016,february,165
Finland,25,2016,february,548
France,25,2016,february,10822
Greece,25,2016,february,381
Netherlands,25,2016,february,2649
Hungary,25,2016,february,270
Ireland,25,2016,february,623
Italy,25,2016,february,7910
Latvia,25,2016,february,125
Lithuania,25,2016,february,167
Luxembourg,25,2016,february,58
Norway,25,2016,february,625
Poland,25,2016,february,1463
Portugal,25,2016,february,4817
United Kingdom,25,2016,february,7099
Czech Republic,25,2016,february,480
Romania,25,2016,february,307
Russia,25,2016,february,1030
Serbia,25,2016,february,167
Sweden,25,2016,february,1672
Switzerland,25,2016,february,3066
Turkey,25,2016,february,1289
Ukraine,25,2016,february,265
Australia,25,2016,february,1264
New Zealand,25,2016,february,343
South Africa,25,2016,march,1752
Angola,25,2016,march,2114
Cape Verde,25,2016,march,17
Egypt,25,2016,march,132
Ghana,25,2016,march,48
Morocco,25,2016,march,182
Mozambique,25,2016,march,162
Nigeria,25,2016,march,218
Kenya,25,2016,march,26
Tunisia,25,2016,march,59
Costa Rica,25,2016,march,576
Cuba,25,2016,march,232
El Salvador,25,2016,march,173
Guatemala,25,2016,march,365
Haiti,25,2016,march,53
Honduras,25,2016,march,164
Nicaragua,25,2016,march,55
Panama,25,2016,march,372
Dominican Republic,25,2016,march,245
Trinidad and Tobago,25,2016,march,73
Canada,25,2016,march,3693
United States,25,2016,march,26458
Mexico,25,2016,march,5964
Argentina,25,2016,march,48439
Bolivia,25,2016,march,5626
Chile,25,2016,march,14759
Colombia,25,2016,march,7720
Ecuador,25,2016,march,1634
Guyana,25,2016,march,9
Paraguay,25,2016,march,4628
Peru,25,2016,march,5710
Suriname,25,2016,march,8
Uruguay,25,2016,march,6852
Venezuela,25,2016,march,1684
Saudi Arabia,25,2016,march,30
Bangladesh,25,2016,march,23
China,25,2016,march,2753
Hong Kong,25,2016,march,95
Cingapura,25,2016,march,321
Philippines,25,2016,march,1407
India,25,2016,march,1367
Indonesia,25,2016,march,65
Iran,25,2016,march,668
Israel,25,2016,march,989
Japan,25,2016,march,3915
Lebanon,25,2016,march,129
Malaysia,25,2016,march,122
Pakistan,25,2016,march,154
South Korea,25,2016,march,2546
Syria,25,2016,march,118
Thailand,25,2016,march,238
Taiwan,25,2016,march,368
Germany,25,2016,march,11933
Austria,25,2016,march,1303
Belgium,25,2016,march,1767
Bulgaria,25,2016,march,231
Croatia,25,2016,march,134
Denmark,25,2016,march,926
Slovakia,25,2016,march,98
Slovenia,25,2016,march,199
Spain,25,2016,march,7252
Estonia,25,2016,march,89
Finland,25,2016,march,516
France,25,2016,march,7468
Greece,25,2016,march,312
Netherlands,25,2016,march,2169
Hungary,25,2016,march,207
Ireland,25,2016,march,679
Italy,25,2016,march,7526
Latvia,25,2016,march,69
Lithuania,25,2016,march,117
Luxembourg,25,2016,march,92
Norway,25,2016,march,770
Poland,25,2016,march,1187
Portugal,25,2016,march,5957
United Kingdom,25,2016,march,8032
Czech Republic,25,2016,march,305
Romania,25,2016,march,316
Russia,25,2016,march,829
Serbia,25,2016,march,111
Sweden,25,2016,march,1331
Switzerland,25,2016,march,2697
Turkey,25,2016,march,759
Ukraine,25,2016,march,274
Australia,25,2016,march,1309
New Zealand,25,2016,march,305
South Africa,25,2016,april,1634
Angola,25,2016,april,1715
Cape Verde,25,2016,april,20
Egypt,25,2016,april,218
Ghana,25,2016,april,19
Morocco,25,2016,april,235
Mozambique,25,2016,april,229
Nigeria,25,2016,april,145
Kenya,25,2016,april,61
Tunisia,25,2016,april,83
Costa Rica,25,2016,april,603
Cuba,25,2016,april,223
El Salvador,25,2016,april,160
Guatemala,25,2016,april,386
Haiti,25,2016,april,89
Honduras,25,2016,april,209
Nicaragua,25,2016,april,114
Panama,25,2016,april,365
Dominican Republic,25,2016,april,259
Trinidad and Tobago,25,2016,april,58
Canada,25,2016,april,3270
United States,25,2016,april,22202
Mexico,25,2016,april,5391
Argentina,25,2016,april,31238
Bolivia,25,2016,april,6449
Chile,25,2016,april,9953
Colombia,25,2016,april,6521
Ecuador,25,2016,april,1814
Guyana,25,2016,april,16
Paraguay,25,2016,april,3621
Peru,25,2016,april,5068
Suriname,25,2016,april,30
Uruguay,25,2016,april,4338
Venezuela,25,2016,april,1561
Saudi Arabia,25,2016,april,84
Bangladesh,25,2016,april,50
China,25,2016,april,3511
Hong Kong,25,2016,april,95
Cingapura,25,2016,april,369
Philippines,25,2016,april,361
India,25,2016,april,1453
Indonesia,25,2016,april,106
Iran,25,2016,april,132
Israel,25,2016,april,1387
Japan,25,2016,april,2862
Lebanon,25,2016,april,145
Malaysia,25,2016,april,157
Pakistan,25,2016,april,238
South Korea,25,2016,april,2372
Syria,25,2016,april,79
Thailand,25,2016,april,238
Taiwan,25,2016,april,357
Germany,25,2016,april,8583
Austria,25,2016,april,795
Belgium,25,2016,april,1727
Bulgaria,25,2016,april,93
Croatia,25,2016,april,78
Denmark,25,2016,april,779
Slovakia,25,2016,april,97
Slovenia,25,2016,april,62
Spain,25,2016,april,5670
Estonia,25,2016,april,65
Finland,25,2016,april,500
France,25,2016,april,8429
Greece,25,2016,april,286
Netherlands,25,2016,april,3012
Hungary,25,2016,april,204
Ireland,25,2016,april,519
Italy,25,2016,april,6341
Latvia,25,2016,april,50
Lithuania,25,2016,april,69
Luxembourg,25,2016,april,37
Norway,25,2016,april,455
Poland,25,2016,april,636
Portugal,25,2016,april,4502
United Kingdom,25,2016,april,5972
Czech Republic,25,2016,april,203
Romania,25,2016,april,240
Russia,25,2016,april,617
Serbia,25,2016,april,67
Sweden,25,2016,april,1201
Switzerland,25,2016,april,2653
Turkey,25,2016,april,1002
Ukraine,25,2016,april,204
Australia,25,2016,april,1539
New Zealand,25,2016,april,502
South Africa,25,2016,may,1284
Angola,25,2016,may,1195
Cape Verde,25,2016,may,20
Egypt,25,2016,may,137
Ghana,25,2016,may,39
Morocco,25,2016,may,93
Mozambique,25,2016,may,176
Nigeria,25,2016,may,159
Kenya,25,2016,may,109
Tunisia,25,2016,may,61
Costa Rica,25,2016,may,541
